0.37143,0.48
0.38571,0.52
0.49286,0.6
0.29286,0.52
0.32143,0.4
0.33571,0.42
0.51429,0.52
0.2,0.52
0.48571,0.44
0.41429,0.56
0.50714,0.48
0.33571,0.5
0.42857,0.42
0.38571,0.48
0.2,0.42
0.32143,0.52
0.33571,0.44
0.36429,0.52
0.36429,0.52
0.22857,0.54
0.21429,0.52
0.27143,0.5
0.32143,0.38
0.35714,0.5
0.45714,0.52
0.46429,0.54
0.25714,0.48
0.49286,0.52
0.43571,0.46
0.22857,0.34
0.5,0.44
0.27143,0.52
0.45,0.48
0.42857,0.36
0.23571,0.46
0.24286,0.48
0.31429,0.56
0.46429,0.48
0.4,0.52
0.24286,0.52
0.55714,0.48
0.54286,0.58
0.34286,0.58
0.27143,0.4
0.42143,0.52
0.38571,0.4
0.32143,0.46
0.29286,0.46
0.42143,0.52
0.46429,0.54
0.42143,0.52
0.47143,0.54
0.49286,0.58
0.23571,0.54
0.35,0.46
0.30714,0.46
0.21429,0.44
0.5,0.46
0.26429,0.48
0.46429,0.56
0.22857,0.44
0.51429,0.56
0.27143,0.56
0.25,0.48
0.5,0.48
0.26429,0.52
0.32857,0.54
0.50714,0.44
0.23571,0.36
0.41429,0.44
0.25,0.52
0.32143,0.62
0.26429,0.5
0.27143,0.5
0.42857,0.58
0.47143,0.5
0.26429,0.46
0.4,0.46
0.32857,0.6
0.27143,0.5
0.28571,0.52
0.27857,0.48
0.53571,0.5
0.3,0.6
0.4,0.5
0.30714,0.46
0.39286,0.54
0.36429,0.46
0.38571,0.46
0.45714,0.56
0.25,0.4
0.45,0.56
0.25714,0.5
0.40714,0.46
0.42143,0.56
0.23571,0.44
0.24286,0.44
0.45,0.44
0.44286,0.54
0.29286,0.48
