0.38961,0.50077
0.44114,0.52535
0.4911,0.60637
0.37843,0.53267
0.38173,0.41658
0.37348,0.43873
0.52665,0.53345
0.2827,0.52284
0.49021,0.46697
0.43962,0.56147
0.51997,0.51332
0.3582,0.51153
0.43245,0.42828
0.41728,0.48664
0.27669,0.42975
0.38061,0.53376
0.39142,0.44078
0.40173,0.62701
0.43645,0.52386
0.29192,0.5541
0.29929,0.53704
0.36371,0.52156
0.42983,0.45394
0.37388,0.52057
0.44838,0.58975
0.47938,0.54516
0.31473,0.4911
0.53012,0.52639
0.44031,0.50511
0.29918,0.34285
0.5235,0.43481
0.3242,0.55618
0.45317,0.50165
0.44553,0.37407
0.32257,0.47531
0.33721,0.48949
0.42799,0.60695
0.46906,0.47958
0.42906,0.52986
0.31052,0.54583
0.56135,0.47941
0.54658,0.58558
0.42447,0.58648
0.31471,0.40334
0.45321,0.52745
0.43309,0.40184
0.36012,0.47769
0.34619,0.47133
0.42318,0.54998
0.4884,0.55032
0.45984,0.5141
0.51682,0.5405
0.50342,0.58846
0.32932,0.5459
0.40125,0.49402
0.36457,0.48484
0.22825,0.44599
0.51531,0.46237
0.35838,0.48866
0.48178,0.56748
0.2992,0.4479
0.514,0.56775
0.35418,0.57697
0.33198,0.4724
0.5027,0.50802
0.36039,0.52265
0.436,0.56171
0.53406,0.50105
0.30449,0.37442
0.41713,0.50585
0.33096,0.53224
0.39692,0.63253
0.34902,0.50636
0.33557,0.50107
0.42331,0.58047
0.46454,0.52907
0.35119,0.463
0.42437,0.49185
0.37752,0.61975
0.35753,0.51008
0.38391,0.53709
0.31033,0.54816
0.55181,0.50585
0.40799,0.63242
0.39056,0.50066
0.39506,0.49337
0.50372,0.57606
0.36006,0.45821
0.39678,0.48766
0.47267,0.57162
0.35392,0.41278
0.44436,0.59369
0.36243,0.50354
0.42065,0.48067
0.48386,0.56621
0.32414,0.46241
0.31126,0.44798
0.47111,0.47693
0.45695,0.56716
0.3672,0.49198
