21.824612,0.230000
21.858666,0.138000
21.471909,0.174000
22.287113,0.394000
22.454028,0.192000
20.900384,0.176000
22.664707,0.188000
22.225662,0.160000
21.061803,0.196000
22.215059,0.402000
22.686675,0.158000
21.143976,0.236000
22.824737,0.308000
22.503890,0.190000
22.376137,0.310000
21.471832,0.398000
22.316196,0.198000
21.239439,0.184000
22.327586,0.368000
22.994710,0.194000
21.825894,0.230000
21.860245,0.138000
21.472087,0.174000
22.288711,0.394000
22.455678,0.192000
20.901043,0.174000
22.665975,0.190000
22.227138,0.160000
21.063954,0.196000
22.216534,0.402000
22.688614,0.158000
21.144640,0.238000
22.826537,0.306000
22.505457,0.190000
22.377928,0.310000
21.473132,0.398000
22.318005,0.198000
21.241146,0.184000
22.328975,0.368000
22.996283,0.194000
21.838719,0.230000
21.876026,0.138000
21.473873,0.174000
22.304704,0.394000
22.472133,0.192000
20.907789,0.174000
22.678685,0.190000
22.241900,0.160000
21.085357,0.196000
22.231239,0.402000
22.707956,0.156000
21.151366,0.238000
22.844453,0.308000
22.521100,0.190000
22.395796,0.312000
21.486111,0.400000
22.336067,0.198000
21.258282,0.182000
22.342875,0.370000
23.011960,0.194000
21.967885,0.238000
22.032493,0.138000
21.492459,0.172000
22.466052,0.394000
22.633323,0.184000
20.989846,0.166000
22.807663,0.188000
22.389171,0.158000
21.290525,0.194000
22.374073,0.410000
22.896231,0.152000
21.226350,0.238000
23.016101,0.306000
22.675381,0.190000
22.570638,0.308000
21.614255,0.404000
22.514424,0.200000
21.435609,0.180000
22.482928,0.370000
23.164121,0.188000
23.319756,0.266000
23.535737,0.154000
22.155093,0.138000
23.994783,0.386000
24.073295,0.144000
22.198407,0.130000
24.199957,0.170000
23.809994,0.148000
22.939649,0.158000
23.699275,0.428000
24.468402,0.150000
22.431594,0.216000
24.412721,0.266000
24.123919,0.168000
24.118022,0.234000
22.926287,0.462000
24.195611,0.208000
23.391682,0.176000
23.967194,0.334000
24.530879,0.142000
36.293666,0.120000
36.380233,0.004000
37.091551,0.060000
36.566683,0.172000
35.957334,0.056000
35.028911,0.060000
37.320262,0.116000
37.294238,0.102000
36.737001,0.066000
36.657497,0.362000
36.557411,0.018000
35.711746,0.074000
36.554144,0.258000
36.943209,0.016000
36.152695,0.080000
36.190592,0.608000
35.629174,0.176000
36.409010,0.014000
36.455914,0.050000
37.432659,0.062000
160.602337,0.000000
160.486172,0.000000
161.332688,0.000000
160.989273,0.002000
160.995481,0.000000
160.572456,0.082000
161.151978,0.156000
160.984454,0.510000
161.148794,0.000000
160.938015,0.468000
161.071916,0.000000
160.555135,0.000000
160.921952,0.448000
161.073744,0.076000
160.998830,0.002000
160.729956,0.472000
160.964709,0.274000
160.722774,0.000000
160.880006,0.000000
161.249007,0.000000
10.831241,0.082000
5.383673,0.126000
16.724520,0.184000
6.140790,0.338000
13.583106,0.260000
11.188304,0.062000
13.152079,0.140000
6.052708,0.136000
11.258478,0.170000
4.922555,0.398000
14.371793,0.042000
5.482887,0.280000
15.343172,0.254000
12.143346,0.178000
21.463304,0.256000
5.901670,0.230000
11.424314,0.150000
6.223668,0.254000
8.436657,0.296000
5.545353,0.194000
10.831444,0.082000
5.384738,0.126000
16.724287,0.184000
6.142439,0.338000
13.584035,0.260000
11.189322,0.062000
13.152969,0.140000
6.054168,0.136000
11.259530,0.170000
4.924179,0.398000
14.373856,0.042000
5.484407,0.278000
15.345561,0.254000
12.144095,0.178000
21.464531,0.256000
5.903484,0.230000
11.426785,0.150000
6.225210,0.254000
8.431039,0.296000
5.547197,0.194000
10.833591,0.084000
5.395368,0.128000
16.722030,0.184000
6.158848,0.340000
13.593299,0.260000
11.199764,0.062000
13.161857,0.140000
6.068754,0.136000
11.270035,0.170000
4.940375,0.400000
14.394366,0.042000
5.338746,0.258000
15.368989,0.252000
12.151478,0.180000
21.476684,0.254000
6.038346,0.252000
11.451119,0.152000
6.240611,0.254000
8.376342,0.296000
5.565569,0.192000
10.865189,0.086000
5.500071,0.136000
16.705274,0.178000
6.315056,0.348000
13.683917,0.260000
11.310969,0.080000
13.247528,0.136000
6.213627,0.136000
11.373537,0.166000
5.098942,0.406000
14.586990,0.040000
5.650221,0.270000
15.562391,0.244000
12.213623,0.186000
21.588427,0.240000
6.097044,0.234000
11.659297,0.150000
6.392808,0.246000
7.963081,0.292000
5.743013,0.192000
11.830480,0.094000
6.727122,0.150000
16.869960,0.124000
7.620189,0.388000
14.609943,0.288000
7.318237,0.280000
13.702695,0.106000
7.549099,0.136000
12.463562,0.138000
6.559194,0.412000
14.648427,0.024000
7.090004,0.272000
16.023983,0.250000
12.773092,0.202000
22.000469,0.184000
7.528413,0.236000
11.936358,0.152000
7.808704,0.240000
8.059868,0.284000
7.251123,0.184000
26.012011,0.000000
19.198715,0.060000
30.221545,0.194000
20.606207,0.310000
24.234170,0.000000
20.187420,0.270000
21.794241,0.024000
19.621960,0.088000
27.398101,0.034000
19.523486,0.408000
20.261544,0.056000
20.046253,0.340000
20.881841,0.524000
19.323987,0.190000
31.112447,0.190000
19.919296,0.282000
20.811883,0.318000
19.940372,0.036000
20.807942,0.170000
22.478022,0.328000
150.377133,0.000000
143.168206,0.000000
151.136993,0.000000
143.893288,0.040000
147.459862,0.000000
143.827694,0.462000
144.581281,0.000000
143.602126,0.294000
152.900110,0.000000
142.954498,0.174000
143.661086,0.168000
143.756082,0.000000
150.177771,0.320000
143.214198,0.454000
158.541538,0.000000
143.754347,0.522000
144.687804,0.000000
143.363649,0.000000
144.281117,0.000000
146.971569,0.000000
4.854765,0.270000
5.462565,0.096000
5.275561,0.188000
5.461452,0.448000
5.555577,0.186000
5.571437,0.164000
5.133890,0.120000
5.137104,0.182000
5.377512,0.254000
4.891333,0.452000
5.232184,0.102000
5.082541,0.356000
4.297942,0.228000
5.832585,0.072000
4.611965,0.378000
5.395344,0.130000
5.477254,0.186000
5.093962,0.358000
4.925271,0.296000
4.915313,0.532000
4.856212,0.270000
5.464080,0.096000
5.277217,0.188000
5.463093,0.448000
5.557094,0.186000
5.572685,0.164000
5.135342,0.120000
5.138806,0.182000
5.379160,0.254000
4.892854,0.452000
5.233849,0.102000
5.084035,0.356000
4.299574,0.228000
5.834119,0.072000
4.613493,0.378000
5.396960,0.130000
5.478912,0.186000
5.095597,0.358000
4.926940,0.296000
4.916837,0.532000
4.870660,0.272000
5.479213,0.094000
5.293747,0.188000
5.479454,0.446000
5.572255,0.184000
5.658930,0.124000
5.149867,0.120000
5.155772,0.182000
5.395598,0.254000
4.908039,0.456000
5.250478,0.102000
5.098938,0.356000
4.315868,0.228000
5.849408,0.072000
4.628754,0.378000
5.413076,0.130000
5.495478,0.186000
5.111909,0.358000
4.943587,0.296000
4.932037,0.534000
5.013403,0.274000
5.628928,0.090000
5.456206,0.186000
5.638565,0.458000
5.723663,0.182000
5.801186,0.128000
5.295375,0.116000
5.320540,0.184000
5.556396,0.254000
5.057697,0.460000
5.415508,0.102000
5.245577,0.354000
4.476561,0.224000
6.174056,0.152000
4.779271,0.374000
5.570365,0.130000
5.663621,0.188000
5.272376,0.366000
5.107148,0.290000
5.080681,0.558000
6.367776,0.276000
7.402763,0.140000
7.101545,0.152000
6.848684,0.570000
7.223411,0.196000
7.208983,0.156000
6.759964,0.088000
6.661394,0.212000
6.980179,0.282000
6.526245,0.472000
7.003140,0.138000
