1,2.71158e-227
2,3.42011e-227
3,3.76633e-227
4,4.76747e-227
5,6.52801e-227
6,6.69327e-227
7,7.3972e-227
8,7.91658e-227
9,8.93868e-227
10,9.66933e-227
11,1.18524e-226
12,1.24157e-226
13,1.25494e-226
14,1.58852e-226
15,1.61138e-226
16,1.90588e-226
17,2.13663e-226
18,2.22224e-226
19,2.25422e-226
20,2.48241e-226
21,2.60039e-226
22,2.77304e-226
23,2.90483e-226
24,3.05376e-226
25,3.43574e-226
26,3.67697e-226
27,3.78354e-226
28,4.07822e-226
29,4.28731e-226
30,4.60475e-226
31,5.93377e-226
32,6.28272e-226
33,6.58129e-226
34,9.20683e-226
35,9.7135e-226
36,1.12052e-225
37,1.14479e-225
38,1.17797e-225
39,1.26971e-225
40,1.27425e-225
41,1.42344e-225
42,1.42344e-225
43,1.44908e-225
44,1.53979e-225
45,1.62453e-225
46,1.68962e-225
47,1.71393e-225
48,1.73239e-225
49,1.95606e-225
50,2.2086e-225
51,2.40626e-225
52,2.44962e-225
53,2.52963e-225
54,2.54777e-225
55,2.56603e-225
56,2.96008e-225
57,2.99197e-225
58,3.04588e-225
59,3.0897e-225
60,3.15662e-225
61,3.16792e-225
62,3.2135e-225
63,3.2831e-225
64,3.60256e-225
65,3.78727e-225
66,4.70913e-225
67,4.88035e-225
68,5.09406e-225
69,5.27928e-225
70,5.8137e-225
71,6.2665e-225
72,6.3794e-225
73,6.95033e-225
74,7.54535e-225
75,7.6813e-225
76,8.42873e-225
77,8.70405e-225
78,8.86088e-225
79,9.08519e-225
80,9.34851e-225
81,1.2133e-224
82,1.24402e-224
83,1.29386e-224
84,1.33613e-224
85,1.37485e-224
86,1.37977e-224
87,1.47665e-224
88,1.52488e-224
89,1.56349e-224
90,1.59735e-224
91,1.59735e-224
92,1.61456e-224
93,1.64365e-224
94,1.84265e-224
95,1.94405e-224
96,2.00756e-224
97,2.03644e-224
98,2.08055e-224
99,2.12561e-224
100,2.40005e-224
101,2.56856e-224
102,2.8185e-224
103,3.00564e-224
104,3.4672e-224
105,3.52967e-224
106,3.73724e-224
107,3.79101e-224
108,4.11556e-224
109,4.28046e-224
110,4.86775e-224
111,4.90265e-224
112,5.04474e-224
113,5.06279e-224
114,5.15401e-224
115,5.24687e-224
116,5.77802e-224
117,6.00953e-224
118,6.95719e-224
119,7.05729e-224
120,7.08254e-224
121,7.10788e-224
122,7.18444e-224
123,7.41912e-224
124,7.85542e-224
125,7.88352e-224
126,1.08334e-223
127,1.12674e-223
128,1.34223e-223
129,1.40101e-223
130,1.53733e-223
131,1.61039e-223
132,1.65116e-223
133,1.69296e-223
134,1.70509e-223
135,1.8183e-223
136,2.19721e-223
137,2.68368e-223
138,2.93432e-223
139,2.94482e-223
140,3.23136e-223
141,3.53315e-223
142,3.57121e-223
143,3.74092e-223
144,4.01791e-223
145,4.10494e-223
146,4.25419e-223
147,4.34633e-223
148,4.39315e-223
149,4.44048e-223
150,4.45636e-223
151,4.88999e-223
152,5.25205e-223
153,5.2897e-223
154,5.34668e-223
155,5.40427e-223
156,5.7631e-223
157,5.88793e-223
158,6.18981e-223
